status,status_desc,road_name,时间,路况描述
1,双向畅通,人民大桥,2023-03-19 12:40:24,人民大桥：双向畅通。
1,双向畅通,人民大道,2023-03-19 12:40:24,人民大道：双向畅通。
3,自南向北畅通；自西向东拥堵,博爱北路,2023-03-19 12:40:24,"博爱北路：自南向北畅通；自西向东拥堵；西向东,长堤路附近严重拥堵；南向北,从大兴东路到水巷口街拥堵。"
1,双向畅通,博爱南路,2023-03-19 12:40:25,博爱南路：双向畅通。
1,双向畅通,大同路,2023-03-19 12:40:25,大同路：双向畅通。
1,双向畅通,广场横路,2023-03-19 12:40:25,广场横路：双向畅通。
1,双向畅通,得胜沙北二街,2023-03-19 12:40:25,得胜沙北二街：双向畅通。
1,自西向东畅通,得胜沙路,2023-03-19 12:40:25,得胜沙路：自西向东畅通。
1,双向畅通,新华北路,2023-03-19 12:40:26,新华北路：双向畅通。
1,自北向南畅通,新华南路,2023-03-19 12:40:26,新华南路：自北向南畅通。
1,双向畅通,海富街,2023-03-19 12:40:26,海富街：双向畅通。
1,双向畅通,海甸一东路,2023-03-19 12:40:26,海甸一东路：双向畅通。
1,双向畅通,海甸一西路,2023-03-19 12:40:26,海甸一西路：双向畅通。
1,双向畅通,海甸东一街,2023-03-19 12:40:26,海甸东一街：双向畅通。
1,双向畅通,海甸二西路,2023-03-19 12:40:27,海甸二西路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 12:40:27,盐灶路：双向畅通。
1,自西向东畅通,解放东路,2023-03-19 12:40:27,"解放东路：自西向东畅通；西向东,从新华北路到博爱北路拥堵。"
2,双向畅通,解放西路,2023-03-19 12:40:28,"解放西路：双向畅通；东向南,从新华北路到友谊天桥行驶缓慢。"
2,双向畅通,长堤路,2023-03-19 12:40:28,"长堤路：双向畅通；西向东,从白马井渔婆到北帝庙拥堵。"
1,双向畅通,龙华路,2023-03-19 12:40:28,龙华路：双向畅通。
1,双向畅通,人民大桥,2023-03-19 13:00:35,人民大桥：双向畅通。
1,双向畅通,人民大道,2023-03-19 13:00:35,人民大道：双向畅通。
3,自南向北畅通；自西向东拥堵,博爱北路,2023-03-19 13:00:36,"博爱北路：自南向北畅通；自西向东拥堵；西向东,长堤路附近严重拥堵；南向北,从解放东路到水巷口街拥堵。"
1,双向畅通,博爱南路,2023-03-19 13:00:36,博爱南路：双向畅通。
1,双向畅通,大同路,2023-03-19 13:00:36,大同路：双向畅通。
1,双向畅通,广场横路,2023-03-19 13:00:36,广场横路：双向畅通。
1,双向畅通,得胜沙北二街,2023-03-19 13:00:36,得胜沙北二街：双向畅通。
1,自西向东畅通,得胜沙路,2023-03-19 13:00:36,得胜沙路：自西向东畅通。
1,双向畅通,新华北路,2023-03-19 13:00:37,新华北路：双向畅通。
1,自北向南畅通,新华南路,2023-03-19 13:00:37,新华南路：自北向南畅通。
1,双向畅通,海富街,2023-03-19 13:00:37,海富街：双向畅通。
1,双向畅通,海甸一东路,2023-03-19 13:00:37,海甸一东路：双向畅通。
1,双向畅通,海甸一西路,2023-03-19 13:00:37,海甸一西路：双向畅通。
1,双向畅通,海甸东一街,2023-03-19 13:00:37,海甸东一街：双向畅通。
1,双向畅通,海甸二西路,2023-03-19 13:00:38,海甸二西路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 13:00:38,盐灶路：双向畅通。
1,自西向东畅通,解放东路,2023-03-19 13:00:38,解放东路：自西向东畅通。
1,双向畅通,解放西路,2023-03-19 13:00:38,解放西路：双向畅通。
1,双向畅通,长堤路,2023-03-19 13:00:39,"长堤路：双向畅通；西向东,从博爱北路到长振街拥堵。"
1,双向畅通,龙华路,2023-03-19 13:00:39,龙华路：双向畅通。
1,双向畅通,人民大桥,2023-03-19 13:20:46,人民大桥：双向畅通。
1,双向畅通,人民大道,2023-03-19 13:20:46,人民大道：双向畅通。
2,自南向北畅通；自西向东轻微拥堵,博爱北路,2023-03-19 13:20:46,"博爱北路：自南向北畅通；自西向东轻微拥堵；西向东,长堤路附近行驶缓慢。"
1,双向畅通,博爱南路,2023-03-19 13:20:47,博爱南路：双向畅通。
1,双向畅通,大同路,2023-03-19 13:20:47,大同路：双向畅通。
1,双向畅通,广场横路,2023-03-19 13:20:47,广场横路：双向畅通。
1,双向畅通,得胜沙北二街,2023-03-19 13:20:47,得胜沙北二街：双向畅通。
1,自西向东畅通,得胜沙路,2023-03-19 13:20:47,得胜沙路：自西向东畅通。
1,双向畅通,新华北路,2023-03-19 13:20:47,新华北路：双向畅通。
1,自北向南畅通,新华南路,2023-03-19 13:20:48,新华南路：自北向南畅通。
1,双向畅通,海富街,2023-03-19 13:20:48,海富街：双向畅通。
1,双向畅通,海甸一东路,2023-03-19 13:20:48,海甸一东路：双向畅通。
1,双向畅通,海甸一西路,2023-03-19 13:20:48,海甸一西路：双向畅通。
1,双向畅通,海甸东一街,2023-03-19 13:20:48,海甸东一街：双向畅通。
1,双向畅通,海甸二西路,2023-03-19 13:20:49,海甸二西路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 13:20:49,盐灶路：双向畅通。
1,自西向东畅通,解放东路,2023-03-19 13:20:49,解放东路：自西向东畅通。
1,双向畅通,解放西路,2023-03-19 13:20:49,解放西路：双向畅通。
2,自东向西畅通；自西向东轻微拥堵,长堤路,2023-03-19 13:20:50,"长堤路：自东向西畅通；自西向东轻微拥堵；西向东,博爱北路附近拥堵。"
1,双向畅通,龙华路,2023-03-19 13:20:50,龙华路：双向畅通。
1,双向畅通,人民大桥,2023-03-19 13:40:57,人民大桥：双向畅通。
1,双向畅通,人民大道,2023-03-19 13:40:57,人民大道：双向畅通。
2,双向畅通,博爱北路,2023-03-19 13:40:57,博爱北路：双向畅通。
1,双向畅通,博爱南路,2023-03-19 13:40:58,博爱南路：双向畅通。
2,自北向南畅通；自南向北轻微拥堵,大同路,2023-03-19 13:40:58,大同路：自北向南畅通；自南向北轻微拥堵。
1,双向畅通,广场横路,2023-03-19 13:40:58,广场横路：双向畅通。
1,双向畅通,得胜沙北二街,2023-03-19 13:40:58,得胜沙北二街：双向畅通。
1,自西向东畅通,得胜沙路,2023-03-19 13:40:58,得胜沙路：自西向东畅通。
1,双向畅通,新华北路,2023-03-19 13:40:58,新华北路：双向畅通。
1,自北向南畅通,新华南路,2023-03-19 13:40:59,新华南路：自北向南畅通。
1,双向畅通,海富街,2023-03-19 13:40:59,海富街：双向畅通。
1,双向畅通,海甸一东路,2023-03-19 13:40:59,海甸一东路：双向畅通。
1,双向畅通,海甸一西路,2023-03-19 13:40:59,海甸一西路：双向畅通。
1,双向畅通,海甸东一街,2023-03-19 13:40:59,海甸东一街：双向畅通。
1,双向畅通,海甸二西路,2023-03-19 13:40:59,海甸二西路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 13:41:00,盐灶路：双向畅通。
1,自西向东畅通,解放东路,2023-03-19 13:41:00,解放东路：自西向东畅通。
1,双向畅通,解放西路,2023-03-19 13:41:00,解放西路：双向畅通。
1,双向畅通,长堤路,2023-03-19 13:41:00,"长堤路：双向畅通；西向东,博爱北路附近行驶缓慢。"
1,双向畅通,龙华路,2023-03-19 13:41:00,龙华路：双向畅通。
1,双向畅通,人民大桥,2023-03-19 14:01:08,人民大桥：双向畅通。
1,双向畅通,人民大道,2023-03-19 14:01:08,人民大道：双向畅通。
1,双向畅通,博爱北路,2023-03-19 14:01:08,博爱北路：双向畅通。
1,双向畅通,博爱南路,2023-03-19 14:01:08,博爱南路：双向畅通。
1,双向畅通,大同路,2023-03-19 14:01:08,大同路：双向畅通。
1,双向畅通,广场横路,2023-03-19 14:01:09,广场横路：双向畅通。
1,双向畅通,得胜沙北二街,2023-03-19 14:01:09,得胜沙北二街：双向畅通。
1,自西向东畅通,得胜沙路,2023-03-19 14:01:09,得胜沙路：自西向东畅通。
1,双向畅通,新华北路,2023-03-19 14:01:09,新华北路：双向畅通。
1,自北向南畅通,新华南路,2023-03-19 14:01:09,新华南路：自北向南畅通。
1,双向畅通,海富街,2023-03-19 14:01:09,海富街：双向畅通。
1,双向畅通,海甸一东路,2023-03-19 14:01:10,海甸一东路：双向畅通。
1,双向畅通,海甸一西路,2023-03-19 14:01:10,海甸一西路：双向畅通。
1,双向畅通,海甸东一街,2023-03-19 14:01:10,海甸东一街：双向畅通。
1,双向畅通,海甸二西路,2023-03-19 14:01:10,海甸二西路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 14:01:10,盐灶路：双向畅通。
1,自西向东畅通,解放东路,2023-03-19 14:01:11,解放东路：自西向东畅通。
1,双向畅通,解放西路,2023-03-19 14:01:11,解放西路：双向畅通。
2,自东向西畅通；自西向东拥堵,长堤路,2023-03-19 14:01:11,"长堤路：自东向西畅通；自西向东拥堵；西向东,博爱北路附近拥堵。"
1,双向畅通,龙华路,2023-03-19 14:01:11,龙华路：双向畅通。
1,双向畅通,人民大桥,2023-03-19 14:21:18,人民大桥：双向畅通。
1,双向畅通,人民大道,2023-03-19 14:21:19,人民大道：双向畅通。
1,双向畅通,博爱北路,2023-03-19 14:21:19,博爱北路：双向畅通。
1,双向畅通,博爱南路,2023-03-19 14:21:19,"博爱南路：双向畅通；南向北,从中山纪念堂到博爱北路拥堵。"
1,双向畅通,大同路,2023-03-19 14:21:19,大同路：双向畅通。
1,双向畅通,广场横路,2023-03-19 14:21:19,广场横路：双向畅通。
1,双向畅通,得胜沙北二街,2023-03-19 14:21:20,得胜沙北二街：双向畅通。
1,自西向东畅通,得胜沙路,2023-03-19 14:21:20,得胜沙路：自西向东畅通。
1,双向畅通,新华北路,2023-03-19 14:21:20,新华北路：双向畅通。
1,自北向南畅通,新华南路,2023-03-19 14:21:20,新华南路：自北向南畅通。
1,双向畅通,海富街,2023-03-19 14:21:20,海富街：双向畅通。
1,双向畅通,海甸一东路,2023-03-19 14:21:21,海甸一东路：双向畅通。
1,双向畅通,海甸一西路,2023-03-19 14:21:21,海甸一西路：双向畅通。
1,双向畅通,海甸东一街,2023-03-19 14:21:22,海甸东一街：双向畅通。
1,双向畅通,海甸二西路,2023-03-19 14:21:22,海甸二西路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 14:21:23,盐灶路：双向畅通。
1,自西向东畅通,解放东路,2023-03-19 14:21:23,解放东路：自西向东畅通。
1,双向畅通,解放西路,2023-03-19 14:21:24,解放西路：双向畅通。
1,双向畅通,长堤路,2023-03-19 14:21:24,长堤路：双向畅通。
1,双向畅通,龙华路,2023-03-19 14:21:24,"龙华路：双向畅通；南向北,从华海路到羊家迷你粽拥堵。"
1,双向畅通,人民大桥,2023-03-19 14:42:57,人民大桥：双向畅通。
1,双向畅通,人民大道,2023-03-19 14:42:57,人民大道：双向畅通。
1,双向畅通,博爱北路,2023-03-19 14:42:57,博爱北路：双向畅通。
1,双向畅通,博爱南路,2023-03-19 14:42:58,博爱南路：双向畅通。
1,双向畅通,大同路,2023-03-19 14:42:58,大同路：双向畅通。
1,双向畅通,广场横路,2023-03-19 14:42:58,广场横路：双向畅通。
1,双向畅通,得胜沙北二街,2023-03-19 14:42:58,得胜沙北二街：双向畅通。
1,自西向东畅通,得胜沙路,2023-03-19 14:42:58,得胜沙路：自西向东畅通。
1,双向畅通,新华北路,2023-03-19 14:42:59,新华北路：双向畅通。
1,自北向南畅通,新华南路,2023-03-19 14:42:59,新华南路：自北向南畅通。
1,双向畅通,海富街,2023-03-19 14:42:59,海富街：双向畅通。
1,双向畅通,海甸一东路,2023-03-19 14:42:59,海甸一东路：双向畅通。
1,双向畅通,海甸一西路,2023-03-19 14:42:59,海甸一西路：双向畅通。
1,双向畅通,海甸东一街,2023-03-19 14:43:00,海甸东一街：双向畅通。
